Player,team_name_college,true_shooting_pct_college,effective_field_goal_pct_college,total_shooting_pct_college,off_reb_rate_college,def_reb_rate_college,tot_reb_rate_college,assist_rate_college,turnover_rate_college,steal_rate_college,block_rate_college,usage_rate_college,pure_point_rating_college,points_per_shot_college,off_rating_college,def_rating_college,net_rating_college,floor_impact_counter_college,PER_college,true_shooting_pct,effective_field_goal_pct,total_shooting_pct,pure_point_rating,points_per_shot,off_rating,def_rating,net_rating,floor_impact_counter,PER
David Jenkins,SDSU,.574,.531,161.2,0.011000000000000001,0.10400000000000001,0.06,0.10400000000000001,0.105,0.006999999999999999,0,0.264,-1.9,1.3,112.4,105.8,6.7,258.2,17.0,0.574,0.531,161.2,-1.9,1.3,112.4,105.8,6.7,258.2,17
Gabe Vincent,UCSB,.574,.539,163.1,0.004,0.07,0.037000000000000005,0.20800000000000002,0.099,0.022000000000000002,0.006999999999999999,0.21100000000000002,3.4,1.3,119.5,103.1,16.5,243.5,17.0,0.574,0.539,163.1,3.4,1.3,119.5,103.1,16.5,243.5,17
Marlon Hunter,JSU,.550,.525,160.2,0.08,0.081,0.081,0.094,0.11,0.024,0.004,0.21600000000000003,-1.8,1.2,112.6,99.7,12.9,225.6,17.0,0.55,0.525,160.2,-1.8,1.2,112.6,99.7,12.9,225.6,17
Tyson Ward,NDSU,.557,.526,156.0,0.052000000000000005,0.19399999999999998,0.127,0.19,0.18899999999999997,0.018000000000000002,0.012,0.248,-2.7,1.3,103.8,100.6,3.1,279.2,17.0,0.557,0.526,156,-2.7,1.3,103.8,100.6,3.1,279.2,17
Kobe Webster,WIU,.534,.508,157.8,0.013000000000000001,0.124,0.07200000000000001,0.215,0.131,0.012,0.004,0.268,0.2,1.2,104.5,104.1,0.4,255.9,17.0,0.534,0.508,157.8,0.2,1.2,104.5,104.1,0.4,255.9,17
C.J. Williams,HU,.540,.511,163.7,0.021,0.085,0.052000000000000005,0.040999999999999995,0.085,0.013000000000000001,0.009000000000000001,0.282,-3.7,1.2,107.5,113.2,-5.6,256.9,17.0,0.54,0.511,163.7,-3.7,1.2,107.5,113.2,-5.6,256.9,17
Carlik Jones,RU,.516,.464,148.5,0.023,0.141,0.08,0.23,0.129,0.023,0.009000000000000001,0.231,1.4,1.2,110.0,100.9,9.1,296.1,17.0,0.516,0.464,148.5,1.4,1.2,110,100.9,9.1,296.1,17
Tristan Clark,BU,.625,.614,154.8,0.08800000000000001,0.166,0.129,0.07,0.175,0.016,0.049,0.16399999999999998,-3.3,1.5,116.2,98.2,18.0,205.4,17.0,0.625,0.614,154.8,-3.3,1.5,116.2,98.2,18,205.4,17
Delano Spencer,TSU,.594,.559,169.3,0.021,0.095,0.057999999999999996,0.098,0.12300000000000001,0.021,0.003,0.24100000000000002,-3.1,1.3,112.2,101.3,10.9,234.2,16.9,0.594,0.559,169.3,-3.1,1.3,112.2,101.3,10.9,234.2,16.9
Jalen Sanders,UNC,.636,.605,159.1,0.055999999999999994,0.166,0.111,0.071,0.142,0.015,0.043,0.146,-1.4,1.5,123.3,95.7,27.5,356.6,16.9,0.636,0.605,159.1,-1.4,1.5,123.3,95.7,27.5,356.6,16.9
Tyus Battle,SU,.523,.465,156.1,0.013999999999999999,0.071,0.043,0.134,0.113,0.023,0.006,0.281,-2.7,1.2,108.5,102.6,5.9,296.1,16.9,0.523,0.465,156.1,-2.7,1.2,108.5,102.6,5.9,296.1,16.9
Deon Lyle,UTSA,.568,.563,144.7,0.043,0.15,0.09699999999999999,0.035,0.092,0.006999999999999999,0.006,0.263,-3.7,1.2,109.6,104.0,5.6,191.6,16.9,0.568,0.563,144.7,-3.7,1.2,109.6,104,5.6,191.6,16.9
P.J. Washington,UK,.559,.529,136.3,0.079,0.147,0.11599999999999999,0.105,0.165,0.016,0.035,0.20800000000000002,-3.3,1.5,110.2,100.1,10.1,298.0,16.9,0.559,0.529,136.3,-3.3,1.5,110.2,100.1,10.1,298,16.9
Jalon Gates,HBU,.539,.505,149.4,0.02,0.062,0.038,0.053,0.052000000000000005,0.006999999999999999,0,0.268,-1.3,1.2,117.8,117.1,0.7,135.2,16.9,0.539,0.505,149.4,-1.3,1.2,117.8,117.1,0.7,135.2,16.9
Logan McLane,MU,.549,.552,128.9,0.076,0.191,0.133,0.062,0.16399999999999998,0.024,0.037000000000000005,0.221,-5.2,1.3,101.1,97.7,3.4,239.2,16.9,0.549,0.552,128.9,-5.2,1.3,101.1,97.7,3.4,239.2,16.9
Matt Pile,UNO,.597,.648,99.8,0.105,0.183,0.14400000000000002,0.084,0.174,0.008,0.061,0.17600000000000002,-3.1,1.5,111.2,111.0,0.3,175.2,16.9,0.597,0.648,99.8,-3.1,1.5,111.2,111,0.3,175.2,16.9
Stevie Thompson,OSU,.556,.539,146.5,0.027000000000000003,0.076,0.052000000000000005,0.185,0.128,0.027999999999999997,0.011000000000000001,0.22899999999999998,0.2,1.2,111.1,104.4,6.7,310.5,16.9,0.556,0.539,146.5,0.2,1.2,111.1,104.4,6.7,310.5,16.9
Keyshawn Evans,ISU,.578,.544,158.9,0.012,0.081,0.047,0.253,0.136,0.012,0,0.249,1.1,1.3,112.4,109.4,3.0,256.8,16.9,0.578,0.544,158.9,1.1,1.3,112.4,109.4,3,256.8,16.9
Alan Herndon,UW,.598,.592,145.7,0.032,0.165,0.099,0.125,0.11900000000000001,0.013999999999999999,0.071,0.172,0.0,1.4,113.4,99.5,13.9,374.0,16.9,0.598,0.592,145.7,0,1.4,113.4,99.5,13.9,374,16.9
Jermaine Marrow,HU,.489,.434,149.0,0.027999999999999997,0.11599999999999999,0.07400000000000001,0.305,0.15,0.02,0.001,0.308,0.4,1.1,100.7,102.3,-1.6,350.5,16.9,0.489,0.434,149,0.4,1.1,100.7,102.3,-1.6,350.5,16.9
Javon Bess,SLU,.519,.432,142.3,0.077,0.16699999999999998,0.121,0.136,0.136,0.021,0.013000000000000001,0.215,-1.7,1.4,110.0,100.3,9.7,340.6,16.9,0.519,0.432,142.3,-1.7,1.4,110,100.3,9.7,340.6,16.9
Chris Clarke,VT,.626,.614,164.4,0.054000000000000006,0.243,0.155,0.21,0.259,0.022000000000000002,0.006,0.184,-1.2,1.5,109.4,97.8,11.6,302.0,16.9,0.626,0.614,164.4,-1.2,1.5,109.4,97.8,11.6,302,16.9
Jamal Williams,SHSU,.559,.535,158.2,0.09300000000000001,0.154,0.12300000000000001,0.142,0.157,0.025,0.006,0.177,-1.0,1.3,112.7,97.7,15.0,292.5,16.8,0.559,0.535,158.2,-1,1.3,112.7,97.7,15,292.5,16.8
Myles Powell,SHU,.586,.552,160.1,0.018000000000000002,0.075,0.047,0.159,0.131,0.018000000000000002,0.008,0.231,-0.5,1.3,116.8,106.8,10.1,285.8,16.8,0.586,0.552,160.1,-0.5,1.3,116.8,106.8,10.1,285.8,16.8
Anthony Green,NU,.665,.716,111.6,0.122,0.157,0.14,0.094,0.217,0.005,0.037000000000000005,0.196,-5.2,1.6,112.3,101.3,10.9,170.8,16.8,0.665,0.716,111.6,-5.2,1.6,112.3,101.3,10.9,170.8,16.8
Jordan Strawberry,MER,.516,.445,156.4,0.027999999999999997,0.115,0.073,0.305,0.13,0.013999999999999999,0.003,0.225,5.3,1.2,116.8,107.4,9.3,311.1,16.8,0.516,0.445,156.4,5.3,1.2,116.8,107.4,9.3,311.1,16.8
Rene Castro-Caneddy,DUQ,.557,.525,155.3,0.02,0.087,0.052000000000000005,0.22899999999999998,0.128,0.017,0.003,0.218,1.6,1.3,115.7,106.7,9.0,263.6,16.8,0.557,0.525,155.3,1.6,1.3,115.7,106.7,9,263.6,16.8
Matt Lewis,JMU,.522,.450,151.2,0.026000000000000002,0.11199999999999999,0.066,0.146,0.083,0.018000000000000002,0.006,0.23600000000000002,0.8,1.3,113.3,109.0,4.4,259.6,16.8,0.522,0.45,151.2,0.8,1.3,113.3,109,4.4,259.6,16.8
Kenny Carpenter,CSU,.566,.552,153.7,0.024,0.154,0.08900000000000001,0.159,0.095,0.019,0.015,0.20199999999999999,1.1,1.2,112.4,107.0,5.4,339.5,16.8,0.566,0.552,153.7,1.1,1.2,112.4,107,5.4,339.5,16.8
Kris Wilkes,UCLA,.541,.518,144.8,0.05,0.127,0.09,0.109,0.095,0.013999999999999999,0.019,0.23,-0.7,1.2,111.9,105.6,6.3,282.0,16.8,0.541,0.518,144.8,-0.7,1.2,111.9,105.6,6.3,282,16.8
Paschal Chukwu,SU,.658,.655,128.7,0.121,0.165,0.14400000000000002,0.031,0.209,0.016,0.11900000000000001,0.1,-3.2,1.8,122.8,94.2,28.6,332.6,16.8,0.658,0.655,128.7,-3.2,1.8,122.8,94.2,28.6,332.6,16.8
Jaylen Nowell,UW,.535,.494,160.2,0.036000000000000004,0.10800000000000001,0.073,0.177,0.14300000000000002,0.018000000000000002,0.009000000000000001,0.268,-2.1,1.2,106.1,105.5,0.6,274.1,16.8,0.535,0.494,160.2,-2.1,1.2,106.1,105.5,0.6,274.1,16.8
Ty Cockfield,ASU,.549,.513,158.8,0.028999999999999998,0.086,0.055999999999999994,0.14400000000000002,0.13699999999999998,0.018000000000000002,0.004,0.258,-2.7,1.2,108.5,114.0,-5.5,223.2,16.8,0.549,0.513,158.8,-2.7,1.2,108.5,114,-5.5,223.2,16.8
Justin Strings,CSUS,.480,.456,132.8,0.046,0.185,0.115,0.151,0.109,0.01,0.028999999999999998,0.306,-2.1,1.1,96.8,108.4,-11.5,315.4,16.8,0.48,0.456,132.8,-2.1,1.1,96.8,108.4,-11.5,315.4,16.8
Brandon Anderson,BU,.526,.425,153.0,0.021,0.07,0.045,0.239,0.154,0.024,0.004,0.27399999999999997,-1.1,1.3,106.7,108.4,-1.7,226.5,16.7,0.526,0.425,153,-1.1,1.3,106.7,108.4,-1.7,226.5,16.7
Matthew Wilson,USMA,.589,.597,110.8,0.079,0.18,0.128,0.043,0.141,0.006,0.011000000000000001,0.23600000000000002,-5.3,1.4,106.5,104.5,2.0,214.0,16.7,0.589,0.597,110.8,-5.3,1.4,106.5,104.5,2,214,16.7
Andy Brown,FU,.645,.630,167.0,0.040999999999999995,0.10800000000000001,0.075,0.142,0.13,0.027000000000000003,0.006,0.156,1.5,1.4,127.0,96.8,30.2,242.5,16.7,0.645,0.63,167,1.5,1.4,127,96.8,30.2,242.5,16.7
Jordan Bohannon,UI,.612,.571,175.7,0.004,0.07400000000000001,0.04,0.292,0.158,0.012,0,0.19899999999999998,4.8,1.4,123.4,114.6,8.8,329.9,16.7,0.612,0.571,175.7,4.8,1.4,123.4,114.6,8.8,329.9,16.7
Martins Igbanu,TU,.589,.535,153.5,0.095,0.154,0.126,0.047,0.157,0.008,0.008,0.213,-5.3,1.6,113.3,103.5,9.8,191.6,16.7,0.589,0.535,153.5,-5.3,1.6,113.3,103.5,9.8,191.6,16.7
C.J. Burks,MU,.583,.550,172.5,0.016,0.1,0.061,0.168,0.152,0.015,0.003,0.26899999999999996,-2.7,1.3,105.9,106.7,-0.9,362.8,16.7,0.583,0.55,172.5,-2.7,1.3,105.9,106.7,-0.9,362.8,16.7
Marvin Smith,UNCG,.515,.473,144.7,0.07,0.177,0.122,0.061,0.09300000000000001,0.018000000000000002,0.02,0.244,-2.5,1.2,111.4,92.6,18.8,254.9,16.7,0.515,0.473,144.7,-2.5,1.2,111.4,92.6,18.8,254.9,16.7
Artem Tavakalyan,DESU,.576,.544,164.5,0.055999999999999994,0.18,0.11800000000000001,0.129,0.162,0.02,0.009000000000000001,0.21100000000000002,-3.0,1.3,109.3,110.7,-1.5,252.1,16.7,0.576,0.544,164.5,-3,1.3,109.3,110.7,-1.5,252.1,16.7
Paul White,UO,.597,.544,166.2,0.07200000000000001,0.107,0.08900000000000001,0.122,0.107,0.015,0.023,0.187,0.4,1.4,125.7,105.7,20.0,209.2,16.7,0.597,0.544,166.2,0.4,1.4,125.7,105.7,20,209.2,16.7
Ronshad Shabazz,ASU,.511,.478,143.2,0.019,0.066,0.042,0.20199999999999999,0.11800000000000001,0.019,0.002,0.3,-1.3,1.2,105.3,105.3,0.0,254.0,16.7,0.511,0.478,143.2,-1.3,1.2,105.3,105.3,0,254,16.7
Charles Wilson-Fisher,HU,.580,.559,135.4,0.11599999999999999,0.201,0.16,0.053,0.179,0.009000000000000001,0.055999999999999994,0.19399999999999998,-5.2,1.3,107.8,97.4,10.4,192.4,16.7,0.58,0.559,135.4,-5.2,1.3,107.8,97.4,10.4,192.4,16.7
Skylar Mays,LSU,.574,.527,163.1,0.02,0.13,0.077,0.166,0.147,0.028999999999999998,0.009000000000000001,0.18899999999999997,0.9,1.3,115.0,106.4,8.5,305.2,16.7,0.574,0.527,163.1,0.9,1.3,115,106.4,8.5,305.2,16.7
Rodney Chatman,UTC,.576,.528,157.3,0.011000000000000001,0.153,0.08,0.306,0.205,0.021,0.016,0.235,0.1,1.4,107.5,104.7,2.7,282.9,16.7,0.576,0.528,157.3,0.1,1.4,107.5,104.7,2.7,282.9,16.7
Horace Spencer,AU,.572,.523,124.4,0.08900000000000001,0.222,0.155,0.084,0.209,0.035,0.084,0.14,-3.0,1.4,110.5,90.9,19.5,213.9,16.7,0.572,0.523,124.4,-3,1.4,110.5,90.9,19.5,213.9,16.7
Nick Garth,LU,.570,.527,163.0,0.019,0.08199999999999999,0.048,0.125,0.09699999999999999,0.013000000000000001,0,0.23399999999999999,-0.7,1.3,117.6,102.0,15.6,219.1,16.7,0.57,0.527,163,-0.7,1.3,117.6,102,15.6,219.1,16.7
Jordan Johnson,UNLV,.598,.512,165.7,0.016,0.069,0.044000000000000004,0.285,0.193,0.019,0.006,0.192,3.6,1.6,119.8,107.5,12.2,355.8,16.7,0.598,0.512,165.7,3.6,1.6,119.8,107.5,12.2,355.8,16.7
George Kiernan,USNA,.552,.504,156.5,0.057999999999999996,0.24,0.145,0.086,0.131,0.01,0.011000000000000001,0.263,-4.3,1.3,108.5,98.6,9.9,166.8,16.7,0.552,0.504,156.5,-4.3,1.3,108.5,98.6,9.9,166.8,16.7
Donte Clark,TSU,.520,.443,145.7,0.035,0.124,0.081,0.156,0.138,0.017,0.009000000000000001,0.28600000000000003,-3.1,1.3,104.6,109.2,-4.6,315.4,16.7,0.52,0.443,145.7,-3.1,1.3,104.6,109.2,-4.6,315.4,16.7
Vic Law,NU,.554,.515,162.5,0.042,0.187,0.11199999999999999,0.151,0.133,0.021,0.022000000000000002,0.21,-0.6,1.2,110.3,97.4,13.0,250.8,16.7,0.554,0.515,162.5,-0.6,1.2,110.3,97.4,13,250.8,16.7
Jeremiah Bell,UWM,.551,.524,156.5,0.012,0.11199999999999999,0.062,0.126,0.09699999999999999,0.023,0.004,0.245,-0.6,1.2,108.7,102.7,6.0,238.6,16.7,0.551,0.524,156.5,-0.6,1.2,108.7,102.7,6,238.6,16.7
K.J. Maura,UMBC,.629,.592,176.5,0.019,0.054000000000000006,0.036000000000000004,0.266,0.177,0.032,0,0.159,4.1,1.4,123.1,99.6,23.5,352.1,16.7,0.629,0.592,176.5,4.1,1.4,123.1,99.6,23.5,352.1,16.7
David DiLeo,CMU,.557,.524,154.4,0.063,0.163,0.113,0.077,0.063,0.016,0.009000000000000001,0.17600000000000002,0.5,1.2,124.4,105.7,18.7,374.1,16.7,0.557,0.524,154.4,0.5,1.2,124.4,105.7,18.7,374.1,16.7
Josh Perkins,GU,.579,.556,158.6,0.019,0.087,0.054000000000000006,0.259,0.16399999999999998,0.021,0.003,0.192,4.4,1.3,120.6,98.9,21.7,370.1,16.7,0.579,0.556,158.6,4.4,1.3,120.6,98.9,21.7,370.1,16.7
Marvin Jean-Pierre,ULM,.549,.528,148.8,0.077,0.134,0.105,0.163,0.149,0.025,0.011000000000000001,0.20600000000000002,-0.6,1.2,109.9,100.5,9.4,271.8,16.6,0.549,0.528,148.8,-0.6,1.2,109.9,100.5,9.4,271.8,16.6
Brady Manek,OU,.580,.577,144.9,0.057,0.166,0.114,0.034,0.076,0.008,0.027000000000000003,0.184,-1.6,1.2,117.6,107.0,10.6,258.0,16.6,0.58,0.577,144.9,-1.6,1.2,117.6,107,10.6,258,16.6
C.J. Jackson,OSU,.550,.510,158.7,0.02,0.125,0.075,0.228,0.158,0.019,0.008,0.22899999999999998,1.4,1.3,110.7,100.5,10.3,300.6,16.6,0.55,0.51,158.7,1.4,1.3,110.7,100.5,10.3,300.6,16.6
Jordan Swopshire,CU,.569,.537,157.4,0.051,0.16699999999999998,0.107,0.091,0.11699999999999999,0.012,0.01,0.223,-2.1,1.3,112.4,105.8,6.6,258.5,16.6,0.569,0.537,157.4,-2.1,1.3,112.4,105.8,6.6,258.5,16.6
Deng Adel,U of L,.553,.510,158.3,0.023,0.14300000000000002,0.086,0.16699999999999998,0.14400000000000002,0.011000000000000001,0.01,0.239,-1.3,1.3,108.5,103.1,5.5,322.9,16.6,0.553,0.51,158.3,-1.3,1.3,108.5,103.1,5.5,322.9,16.6
OShae Brissett,SU,.491,.414,147.2,0.069,0.195,0.133,0.055,0.109,0.019,0.027000000000000003,0.237,-3.6,1.2,106.4,96.3,10.1,387.9,16.6,0.491,0.414,147.2,-3.6,1.2,106.4,96.3,10.1,387.9,16.6
Manu Lecomte,BU,.573,.515,167.2,0.008,0.063,0.037000000000000005,0.204,0.132,0.012,0,0.23800000000000002,0.9,1.3,118.6,106.9,11.7,281.5,16.6,0.573,0.515,167.2,0.9,1.3,118.6,106.9,11.7,281.5,16.6
Ivan Canete,SFA,.586,.549,163.9,0.034,0.11199999999999999,0.07200000000000001,0.21100000000000002,0.191,0.037000000000000005,0.011000000000000001,0.2,0.1,1.4,113.7,91.8,21.9,230.9,16.6,0.586,0.549,163.9,0.1,1.4,113.7,91.8,21.9,230.9,16.6
Rickey McGill,IC,.548,.519,153.4,0.025,0.111,0.069,0.301,0.185,0.025,0.004,0.22399999999999998,2.6,1.3,108.1,105.6,2.5,366.2,16.6,0.548,0.519,153.4,2.6,1.3,108.1,105.6,2.5,366.2,16.6
A.J. Jacobson,NDSU,.657,.616,182.7,0.015,0.163,0.094,0.11599999999999999,0.105,0.009000000000000001,0.013999999999999999,0.16399999999999998,0.9,1.5,128.0,103.4,24.5,246.5,16.6,0.657,0.616,182.7,0.9,1.5,128,103.4,24.5,246.5,16.6
Cameron McGriff,OSU,.607,.532,171.4,0.099,0.15,0.124,0.075,0.16699999999999998,0.018000000000000002,0.023,0.165,-3.0,1.5,120.7,102.2,18.4,268.0,16.6,0.607,0.532,171.4,-3,1.5,120.7,102.2,18.4,268,16.6
Zach Cooks,NJIT,.588,.563,161.9,0.019,0.09699999999999999,0.057,0.18,0.187,0.040999999999999995,0.008,0.19699999999999998,-1.1,1.3,109.0,100.8,8.3,193.2,16.6,0.588,0.563,161.9,-1.1,1.3,109,100.8,8.3,193.2,16.6
Jordan Cohen,LU,.581,.536,171.7,0.044000000000000004,0.114,0.08,0.17800000000000002,0.13699999999999998,0.021,0.013000000000000001,0.183,1.4,1.3,117.6,107.3,10.3,221.1,16.6,0.581,0.536,171.7,1.4,1.3,117.6,107.3,10.3,221.1,16.6
Marques Townes,L-IL,.591,.561,164.9,0.03,0.14,0.091,0.171,0.177,0.02,0.006999999999999999,0.22699999999999998,-1.6,1.4,107.6,95.5,12.0,301.4,16.6,0.591,0.561,164.9,-1.6,1.4,107.6,95.5,12,301.4,16.6
Matej Kavas,SEA,.623,.600,172.9,0.042,0.134,0.09,0.085,0.14300000000000002,0.006999999999999999,0.006999999999999999,0.223,-3.8,1.4,116.0,105.5,10.5,278.2,16.6,0.623,0.6,172.9,-3.8,1.4,116,105.5,10.5,278.2,16.6
Xavier Sneed,KSU,.542,.513,150.0,0.046,0.153,0.1,0.11,0.09699999999999999,0.031,0.013000000000000001,0.19399999999999998,0.2,1.2,111.8,98.9,13.0,329.5,16.6,0.542,0.513,150,0.2,1.2,111.8,98.9,13,329.5,16.6
Isaiah Wright,USD,.575,.532,157.5,0.012,0.157,0.087,0.335,0.209,0.022000000000000002,0.004,0.23,1.4,1.4,107.9,98.2,9.7,361.9,16.5,0.575,0.532,157.5,1.4,1.4,107.9,98.2,9.7,361.9,16.5
Justin Elder-Davis,CSUB,.571,.523,166.2,0.08900000000000001,0.20600000000000002,0.146,0.084,0.14400000000000002,0.024,0.004,0.184,-2.8,1.3,113.5,99.1,14.4,197.4,16.5,0.571,0.523,166.2,-2.8,1.3,113.5,99.1,14.4,197.4,16.5
Antino Jackson,UNM,.561,.533,155.6,0.016,0.091,0.052000000000000005,0.359,0.207,0.033,0,0.24100000000000002,2.5,1.3,108.2,104.2,4.0,244.4,16.5,0.561,0.533,155.6,2.5,1.3,108.2,104.2,4,244.4,16.5
Max Strus,DEP,.546,.505,154.5,0.047,0.132,0.08800000000000001,0.153,0.147,0.02,0.018000000000000002,0.24100000000000002,-2.3,1.2,108.0,103.7,4.3,318.2,16.5,0.546,0.505,154.5,-2.3,1.2,108,103.7,4.3,318.2,16.5
Chaise Daniels,QU,.562,.528,118.9,0.07,0.152,0.11,0.057999999999999996,0.188,0.01,0.052000000000000005,0.287,-9.3,1.4,98.9,108.4,-9.5,144.9,16.5,0.562,0.528,118.9,-9.3,1.4,98.9,108.4,-9.5,144.9,16.5
Kentrell Barkley,ECU,.531,.507,139.2,0.064,0.187,0.127,0.147,0.16399999999999998,0.024,0.021,0.212,-2.3,1.2,102.5,100.1,2.3,235.2,16.5,0.531,0.507,139.2,-2.3,1.2,102.5,100.1,2.3,235.2,16.5
Mamadi Diakite,UVA,.609,.577,135.7,0.076,0.163,0.121,0.02,0.14800000000000002,0.019,0.040999999999999995,0.192,-4.9,1.4,112.3,88.5,23.9,125.6,16.5,0.609,0.577,135.7,-4.9,1.4,112.3,88.5,23.9,125.6,16.5
Mack Smith,EIU,.598,.576,159.3,0.008,0.157,0.08199999999999999,0.12,0.13699999999999998,0.015,0.009000000000000001,0.22899999999999998,-2.7,1.3,110.8,105.3,5.5,176.4,16.5,0.598,0.576,159.3,-2.7,1.3,110.8,105.3,5.5,176.4,16.5
Kevin Knox,UK,.556,.510,156.1,0.033,0.14400000000000002,0.09300000000000001,0.087,0.141,0.015,0.01,0.24600000000000002,-4.2,1.3,109.5,101.8,7.7,310.8,16.5,0.556,0.51,156.1,-4.2,1.3,109.5,101.8,7.7,310.8,16.5
Gabe DeVoe,CLEM,.589,.562,162.5,0.032,0.124,0.08,0.122,0.142,0.018000000000000002,0.013000000000000001,0.214,-1.8,1.3,112.1,99.0,13.1,328.9,16.5,0.589,0.562,162.5,-1.8,1.3,112.1,99,13.1,328.9,16.5
Micheal Warren,CSUN,.573,.520,166.7,0.025,0.205,0.11599999999999999,0.133,0.154,0.024,0.013000000000000001,0.213,-2.2,1.3,107.0,102.9,4.1,237.6,16.5,0.573,0.52,166.7,-2.2,1.3,107,102.9,4.1,237.6,16.5
Malik Hines,UMass,.675,.658,138.7,0.105,0.171,0.138,0.057999999999999996,0.204,0.009000000000000001,0.033,0.162,-4.5,1.6,118.2,107.9,10.3,268.2,16.5,0.675,0.658,138.7,-4.5,1.6,118.2,107.9,10.3,268.2,16.5
Martez Walker,OU,.607,.552,157.4,0.033,0.086,0.06,0.08199999999999999,0.107,0.013000000000000001,0.013999999999999999,0.21,-1.7,1.5,118.6,108.9,9.7,268.1,16.5,0.607,0.552,157.4,-1.7,1.5,118.6,108.9,9.7,268.1,16.5
Connor Burchfield,W&M,.730,.716,193.2,0.01,0.115,0.067,0.105,0.15,0.015,0.004,0.17,-0.9,1.6,126.1,115.3,10.8,279.0,16.5,0.73,0.716,193.2,-0.9,1.6,126.1,115.3,10.8,279,16.5
Elijah Brown,UO,.579,.537,171.0,0.03,0.10800000000000001,0.069,0.16399999999999998,0.13699999999999998,0.015,0.001,0.23399999999999999,-0.7,1.3,114.8,107.0,7.9,285.8,16.5,0.579,0.537,171,-0.7,1.3,114.8,107,7.9,285.8,16.5
Dominic Robb,NU,.595,.588,168.0,0.073,0.142,0.10800000000000001,0.039,0.126,0.006,0.07,0.161,-2.7,1.5,117.9,109.9,8.0,197.5,16.5,0.595,0.588,168,-2.7,1.5,117.9,109.9,8,197.5,16.5
Isaiah Walton,LONG,.561,.514,164.4,0.01,0.095,0.053,0.193,0.183,0.024,0.01,0.303,-5.8,1.3,99.4,106.6,-7.3,176.5,16.5,0.561,0.514,164.4,-5.8,1.3,99.4,106.6,-7.3,176.5,16.5
JoJo Cooper,WC,.523,.472,153.8,0.034,0.127,0.079,0.33299999999999996,0.195,0.023,0.001,0.225,2.1,1.3,108.8,99.0,9.8,374.4,16.4,0.523,0.472,153.8,2.1,1.3,108.8,99,9.8,374.4,16.4
Justin Carpenter,SEMO,.566,.540,146.8,0.109,0.157,0.133,0.068,0.135,0.012,0.023,0.209,-3.3,1.3,113.0,111.9,1.1,177.0,16.4,0.566,0.54,146.8,-3.3,1.3,113,111.9,1.1,177,16.4
Arnaldo Toro Barea,GW,.497,.435,139.2,0.125,0.201,0.163,0.08900000000000001,0.131,0.013999999999999999,0.034,0.185,-1.6,1.2,108.9,104.3,4.6,270.8,16.4,0.497,0.435,139.2,-1.6,1.2,108.9,104.3,4.6,270.8,16.4
D'Marques Tyson,UP,.651,.633,178.9,0.013000000000000001,0.115,0.066,0.064,0.10800000000000001,0.01,0.002,0.21,-2.4,1.4,116.5,112.5,4.0,141.5,16.4,0.651,0.633,178.9,-2.4,1.4,116.5,112.5,4,141.5,16.4
Nate Fowler,BU,.648,.633,178.2,0.09,0.13,0.11,0.057999999999999996,0.131,0.015,0.033,0.153,-1.8,1.4,125.5,103.1,22.5,167.9,16.4,0.648,0.633,178.2,-1.8,1.4,125.5,103.1,22.5,167.9,16.4
Tarin Smith,DUQ,.512,.475,140.5,0.021,0.107,0.062,0.24,0.151,0.021,0.019,0.255,-0.1,1.2,105.1,104.3,0.8,233.8,16.4,0.512,0.475,140.5,-0.1,1.2,105.1,104.3,0.8,233.8,16.4
Ricky Madison,HP,.563,.528,120.7,0.127,0.191,0.158,0.039,0.147,0.013999999999999999,0.016,0.17600000000000002,-3.9,1.4,113.9,99.5,14.4,131.1,16.4,0.563,0.528,120.7,-3.9,1.4,113.9,99.5,14.4,131.1,16.4
Anthony Lawrence,UM,.576,.556,158.2,0.055,0.195,0.125,0.132,0.17800000000000002,0.027999999999999997,0.035,0.157,-0.4,1.3,112.4,95.1,17.3,321.6,16.4,0.576,0.556,158.2,-0.4,1.3,112.4,95.1,17.3,321.6,16.4
Dalan Ancrum,WIU,.565,.525,166.6,0.032,0.152,0.095,0.11199999999999999,0.156,0.018000000000000002,0.012,0.233,-3.1,1.3,105.0,101.3,3.7,245.5,16.4,0.565,0.525,166.6,-3.1,1.3,105,101.3,3.7,245.5,16.4
Shawn Anderson,USNA,.536,.481,151.5,0.055,0.156,0.10400000000000001,0.24100000000000002,0.188,0.019,0.001,0.256,-2.2,1.3,104.3,100.7,3.6,268.0,16.4,0.536,0.481,151.5,-2.2,1.3,104.3,100.7,3.6,268,16.4
Demetrius Denzel-Dyson,SU,.593,.561,163.7,0.042,0.153,0.098,0.069,0.142,0.017,0.011000000000000001,0.243,-4.4,1.4,107.8,115.2,-7.4,278.4,16.4,0.593,0.561,163.7,-4.4,1.4,107.8,115.2,-7.4,278.4,16.4
Jordan Dartis,OU,.597,.566,170.1,0.015,0.111,0.064,0.136,0.111,0.021,0.005,0.201,0.1,1.3,114.3,102.3,12.0,251.9,16.4,0.597,0.566,170.1,0.1,1.3,114.3,102.3,12,251.9,16.4
Lamonte Turner,UT,.566,.517,167.6,0.025,0.11800000000000001,0.07200000000000001,0.17800000000000002,0.113,0.016,0.003,0.218,1.1,1.3,117.6,100.2,17.3,241.1,16.4,0.566,0.517,167.6,1.1,1.3,117.6,100.2,17.3,241.1,16.4
