Player,team_name_college,true_shooting_pct_college,effective_field_goal_pct_college,total_shooting_pct_college,off_reb_rate_college,def_reb_rate_college,tot_reb_rate_college,assist_rate_college,turnover_rate_college,steal_rate_college,block_rate_college,usage_rate_college,pure_point_rating_college,points_per_shot_college,off_rating_college,def_rating_college,net_rating_college,floor_impact_counter_college,PER_college,true_shooting_pct,effective_field_goal_pct,total_shooting_pct,pure_point_rating,points_per_shot,off_rating,def_rating,net_rating,floor_impact_counter,PER
Devonte Patterson,PVAMU,.568,.515,141.6,0.078,0.126,0.1,0.091,0.165,0.027000000000000003,0.008,0.243,-5.2,1.4,107.9,99.5,8.3,242.4,17.8,0.568,0.515,141.6,-5.2,1.4,107.9,99.5,8.3,242.4,17.8
Jayce Johnson,U of U,.559,.597,99.7,0.142,0.275,0.21,0.047,0.156,0.006999999999999999,0.057,0.17600000000000002,-3.9,1.4,110.8,103.9,6.9,230.9,17.8,0.559,0.597,99.7,-3.9,1.4,110.8,103.9,6.9,230.9,17.8
Skylar Mays,LSU,.571,.501,159.3,0.013999999999999999,0.09699999999999999,0.055,0.11,0.095,0.032,0.008,0.188,0.4,1.4,123.9,102.4,21.5,320.8,17.8,0.571,0.501,159.3,0.4,1.4,123.9,102.4,21.5,320.8,17.8
Jaylen Hands,UCLA,.537,.499,156.5,0.013000000000000001,0.105,0.061,0.365,0.195,0.023,0.005,0.24600000000000002,2.7,1.2,107.1,105.8,1.3,357.6,17.8,0.537,0.499,156.5,2.7,1.2,107.1,105.8,1.3,357.6,17.8
Jahlil Tripp,PAC,.576,.543,151.6,0.057,0.193,0.12300000000000001,0.243,0.203,0.032,0.004,0.20600000000000002,-1.1,1.4,108.2,100.7,7.5,288.0,17.8,0.576,0.543,151.6,-1.1,1.4,108.2,100.7,7.5,288,17.8
Brian Parker,MAR,.531,.507,141.7,0.026000000000000002,0.145,0.085,0.309,0.18600000000000003,0.012,0.003,0.33,-3.2,1.3,99.2,106.9,-7.8,226.0,17.7,0.531,0.507,141.7,-3.2,1.3,99.2,106.9,-7.8,226,17.7
Jordan Harris,UGA,.613,.558,174.6,0.057,0.138,0.1,0.158,0.22,0.033,0.024,0.203,-4.0,1.5,108.8,101.8,7.1,182.2,17.7,0.613,0.558,174.6,-4,1.5,108.8,101.8,7.1,182.2,17.7
Deshaw Andrews,ASU,.509,.478,138.4,0.063,0.218,0.138,0.11900000000000001,0.15,0.043,0.006,0.273,-5.0,1.2,98.3,96.1,2.2,170.9,17.7,0.509,0.478,138.4,-5,1.2,98.3,96.1,2.2,170.9,17.7
Bruce Stevens,UM,.600,.568,169.7,0.077,0.177,0.128,0.07400000000000001,0.13,0.016,0.021,0.203,-2.7,1.3,116.8,101.6,15.2,203.1,17.7,0.6,0.568,169.7,-2.7,1.3,116.8,101.6,15.2,203.1,17.7
Feron Hunt,SMU,.596,.576,149.5,0.095,0.218,0.156,0.055999999999999994,0.188,0.02,0.044000000000000004,0.171,-4.5,1.4,110.6,101.1,9.6,254.4,17.7,0.596,0.576,149.5,-4.5,1.4,110.6,101.1,9.6,254.4,17.7
Kim Aiken,EWU,.523,.497,142.0,0.10400000000000001,0.22899999999999998,0.165,0.059000000000000004,0.11900000000000001,0.02,0.046,0.213,-3.0,1.2,106.9,100.6,6.4,171.4,17.7,0.523,0.497,142,-3,1.2,106.9,100.6,6.4,171.4,17.7
Samir Sehic,TU,.539,.507,146.8,0.087,0.20800000000000002,0.149,0.066,0.10800000000000001,0.012,0.024,0.22899999999999998,-3.1,1.2,107.2,105.3,1.9,290.9,17.7,0.539,0.507,146.8,-3.1,1.2,107.2,105.3,1.9,290.9,17.7
Josh Perkins,GU,.576,.538,163.5,0.018000000000000002,0.07400000000000001,0.049,0.297,0.175,0.026000000000000002,0.003,0.183,6.7,1.3,121.6,94.6,27.1,396.4,17.7,0.576,0.538,163.5,6.7,1.3,121.6,94.6,27.1,396.4,17.7
Ezekiel Charles,UNO,.571,.543,156.3,0.05,0.171,0.109,0.10800000000000001,0.10300000000000001,0.019,0.02,0.19399999999999998,-0.6,1.3,117.1,95.7,21.4,237.1,17.7,0.571,0.543,156.3,-0.6,1.3,117.1,95.7,21.4,237.1,17.7
Ethan Stair,MER,.617,.586,169.6,0.048,0.136,0.09300000000000001,0.08,0.098,0.027999999999999997,0.006999999999999999,0.16399999999999998,-0.5,1.4,125.2,103.2,22.0,304.2,17.7,0.617,0.586,169.6,-0.5,1.4,125.2,103.2,22,304.2,17.7
Schadrac Casimir,FGC,.667,.613,183.7,0.021,0.077,0.05,0.155,0.165,0.018000000000000002,0,0.207,-1.6,1.6,121.2,108.2,13.0,280.0,17.7,0.667,0.613,183.7,-1.6,1.6,121.2,108.2,13,280,17.7
Sedrick Barefield,U of U,.562,.522,162.0,0.012,0.065,0.039,0.247,0.149,0.017,0,0.27899999999999997,-0.2,1.3,112.0,112.9,-0.9,256.2,17.7,0.562,0.522,162,-0.2,1.3,112,112.9,-0.9,256.2,17.7
Nathan Mensah,SDSU,.580,.541,124.9,0.14300000000000002,0.18600000000000003,0.165,0.061,0.11800000000000001,0.008,0.073,0.146,-1.4,1.4,124.3,95.6,28.7,225.1,17.7,0.58,0.541,124.9,-1.4,1.4,124.3,95.6,28.7,225.1,17.7
Jarred Godfrey,IPFW,.586,.561,151.7,0.022000000000000002,0.109,0.067,0.11800000000000001,0.11599999999999999,0.027000000000000003,0.006,0.203,-0.2,1.4,114.9,106.3,8.6,158.6,17.7,0.586,0.561,151.7,-0.2,1.4,114.9,106.3,8.6,158.6,17.7
Willie Jackson,U of T,.543,.516,169.2,0.106,0.262,0.188,0.11,0.16,0.013000000000000001,0.019,0.184,-1.9,1.3,110.5,93.4,17.0,318.5,17.7,0.543,0.516,169.2,-1.9,1.3,110.5,93.4,17,318.5,17.7
C.J. Burks,MU,.569,.542,160.5,0.018000000000000002,0.107,0.062,0.175,0.162,0.027999999999999997,0.005,0.261,-2.8,1.3,103.9,106.0,-2.1,361.5,17.7,0.569,0.542,160.5,-2.8,1.3,103.9,106,-2.1,361.5,17.7
Alonzo Walker,ISU,.557,.532,163.0,0.122,0.168,0.145,0.086,0.147,0.02,0.026000000000000002,0.19399999999999998,-2.7,1.3,113.0,112.4,0.6,177.9,17.6,0.557,0.532,163,-2.7,1.3,113,112.4,0.6,177.9,17.6
B.J. Taylor,UCF,.553,.468,153.5,0.012,0.061,0.038,0.19,0.102,0.015,0,0.244,1.6,1.5,117.5,101.6,15.9,284.0,17.6,0.553,0.468,153.5,1.6,1.5,117.5,101.6,15.9,284,17.6
David Jenkins,SDSU,.614,.583,170.4,0.017,0.09,0.057,0.084,0.141,0.008,0,0.28,-4.6,1.4,111.3,106.9,4.4,262.9,17.6,0.614,0.583,170.4,-4.6,1.4,111.3,106.9,4.4,262.9,17.6
Skyler Flatten,SDSU,.642,.634,163.9,0.009000000000000001,0.09699999999999999,0.057999999999999996,0.102,0.1,0.019,0.013000000000000001,0.182,0.4,1.4,123.9,102.7,21.2,363.2,17.6,0.642,0.634,163.9,0.4,1.4,123.9,102.7,21.2,363.2,17.6
Anthony Duruji,LTU,.559,.534,147.9,0.053,0.18100000000000002,0.115,0.065,0.132,0.019,0.047,0.212,-3.6,1.3,108.3,95.7,12.6,300.5,17.6,0.559,0.534,147.9,-3.6,1.3,108.3,95.7,12.6,300.5,17.6
Javon Bess,SLU,.527,.469,150.8,0.032,0.17800000000000002,0.10099999999999999,0.10400000000000001,0.08,0.023,0.006999999999999999,0.212,-0.2,1.3,116.0,95.3,20.7,383.8,17.6,0.527,0.469,150.8,-0.2,1.3,116,95.3,20.7,383.8,17.6
Jayvon Graves,UB,.569,.559,146.0,0.064,0.11,0.087,0.12300000000000001,0.096,0.017,0.034,0.17600000000000002,1.2,1.3,121.7,96.2,25.5,307.5,17.6,0.569,0.559,146,1.2,1.3,121.7,96.2,25.5,307.5,17.6
Isaiah Livers,UM,.636,.618,169.4,0.039,0.157,0.1,0.062,0.095,0.019,0.025,0.166,-0.9,1.4,122.4,89.1,33.3,237.1,17.6,0.636,0.618,169.4,-0.9,1.4,122.4,89.1,33.3,237.1,17.6
Davon Bell,PC,.545,.478,146.5,0.018000000000000002,0.135,0.076,0.364,0.17600000000000002,0.023,0,0.18100000000000002,7.6,1.4,119.6,103.7,16.0,392.4,17.6,0.545,0.478,146.5,7.6,1.4,119.6,103.7,16,392.4,17.6
Quan Jackson,GSU,.546,.507,150.9,0.016,0.139,0.08,0.075,0.12,0.033,0.017,0.226,-2.5,1.3,108.2,97.9,10.3,284.6,17.6,0.546,0.507,150.9,-2.5,1.3,108.2,97.9,10.3,284.6,17.6
Cory Hightower,PC,.544,.500,158.7,0.069,0.226,0.146,0.151,0.159,0.018000000000000002,0.03,0.215,-1.4,1.3,108.6,100.1,8.5,301.2,17.6,0.544,0.5,158.7,-1.4,1.3,108.6,100.1,8.5,301.2,17.6
Jaevin Cumberland,OU,.606,.562,167.8,0.015,0.078,0.047,0.185,0.11199999999999999,0.018000000000000002,0.005,0.218,1.5,1.4,119.7,110.5,9.2,362.8,17.6,0.606,0.562,167.8,1.5,1.4,119.7,110.5,9.2,362.8,17.6
Armoni Brooks,U of H,.553,.547,142.5,0.039,0.179,0.111,0.057,0.067,0.015,0.012,0.212,-0.9,1.2,117.2,91.5,25.7,353.0,17.6,0.553,0.547,142.5,-0.9,1.2,117.2,91.5,25.7,353,17.6
Michael Miller,UNT,.579,.553,161.3,0.091,0.156,0.12300000000000001,0.121,0.171,0.013999999999999999,0.022000000000000002,0.21,-3.3,1.3,111.4,93.4,18.0,264.2,17.5,0.579,0.553,161.3,-3.3,1.3,111.4,93.4,18,264.2,17.5
Michael Wang,PENN,.553,.528,147.3,0.051,0.17300000000000001,0.113,0.11800000000000001,0.134,0.015,0.013000000000000001,0.251,-2.7,1.2,105.0,96.7,8.3,145.8,17.5,0.553,0.528,147.3,-2.7,1.2,105,96.7,8.3,145.8,17.5
Elijah Pemberton,HOF,.579,.512,156.5,0.049,0.11800000000000001,0.085,0.11599999999999999,0.11800000000000001,0.013999999999999999,0.003,0.218,-0.6,1.5,119.2,108.1,11.1,322.2,17.5,0.579,0.512,156.5,-0.6,1.5,119.2,108.1,11.1,322.2,17.5
Scott Plaisance,UNO,.539,.524,140.0,0.09,0.168,0.128,0.087,0.157,0.021,0.063,0.23,-4.7,1.2,102.8,95.6,7.1,205.8,17.5,0.539,0.524,140,-4.7,1.2,102.8,95.6,7.1,205.8,17.5
Jibri Blount,NCCU,.573,.534,151.6,0.084,0.146,0.11599999999999999,0.158,0.22399999999999998,0.026000000000000002,0.02,0.26,-7.0,1.4,101.3,93.8,7.5,158.0,17.5,0.573,0.534,151.6,-7,1.4,101.3,93.8,7.5,158,17.5
Vic Law,NU,.515,.470,151.8,0.035,0.187,0.11,0.214,0.131,0.019,0.031,0.266,-0.6,1.2,101.3,93.6,7.7,311.9,17.5,0.515,0.47,151.8,-0.6,1.2,101.3,93.6,7.7,311.9,17.5
Antonio Williams,KSU,.550,.509,158.8,0.037000000000000005,0.11,0.07200000000000001,0.155,0.129,0.032,0.036000000000000004,0.185,0.6,1.3,115.0,102.7,12.3,303.4,17.5,0.55,0.509,158.8,0.6,1.3,115,102.7,12.3,303.4,17.5
Jamaal King,SFU,.545,.504,155.3,0.01,0.071,0.039,0.251,0.156,0.027000000000000003,0.001,0.251,0.2,1.3,109.9,109.3,0.6,277.1,17.5,0.545,0.504,155.3,0.2,1.3,109.9,109.3,0.6,277.1,17.5
Blake Reynolds,YALE,.627,.618,167.3,0.057999999999999996,0.131,0.09699999999999999,0.125,0.14,0.013000000000000001,0.015,0.192,-0.7,1.4,118.3,102.4,16.0,246.4,17.5,0.627,0.618,167.3,-0.7,1.4,118.3,102.4,16,246.4,17.5
Justin Kier,GMU,.560,.517,161.1,0.016,0.2,0.11,0.157,0.17300000000000001,0.027000000000000003,0.01,0.231,-2.9,1.3,104.5,97.8,6.6,346.0,17.5,0.56,0.517,161.1,-2.9,1.3,104.5,97.8,6.6,346,17.5
Max Hazzard,UCI,.555,.532,157.9,0.021,0.062,0.042,0.157,0.10099999999999999,0.015,0.001,0.24600000000000002,0.4,1.2,116.2,100.5,15.7,239.8,17.5,0.555,0.532,157.9,0.4,1.2,116.2,100.5,15.7,239.8,17.5
Kouat Noi,TCU,.558,.534,157.3,0.069,0.11800000000000001,0.094,0.076,0.11,0.023,0.01,0.231,-2.6,1.2,111.7,100.8,10.9,272.2,17.5,0.558,0.534,157.3,-2.6,1.2,111.7,100.8,10.9,272.2,17.5
Paschal Chukwu,SU,.705,.721,135.9,0.13699999999999998,0.163,0.15,0.023,0.233,0.022000000000000002,0.122,0.10300000000000001,-4.0,2.1,127.1,94.4,32.6,227.5,17.5,0.705,0.721,135.9,-4,2.1,127.1,94.4,32.6,227.5,17.5
Josh Ferguson,WIN,.589,.560,164.2,0.083,0.204,0.146,0.086,0.14800000000000002,0.01,0.025,0.195,-2.8,1.3,115.9,102.0,13.9,291.1,17.5,0.589,0.56,164.2,-2.8,1.3,115.9,102,13.9,291.1,17.5
C.J. Williams,HU,.556,.510,167.4,0.022000000000000002,0.07200000000000001,0.047,0.047,0.084,0.012,0.009000000000000001,0.264,-3.1,1.3,111.8,108.8,3.1,240.2,17.5,0.556,0.51,167.4,-3.1,1.3,111.8,108.8,3.1,240.2,17.5
Justin Forrest,ASU,.541,.493,149.2,0.02,0.10800000000000001,0.064,0.171,0.154,0.023,0,0.294,-3.6,1.3,103.7,109.1,-5.4,225.2,17.5,0.541,0.493,149.2,-3.6,1.3,103.7,109.1,-5.4,225.2,17.5
Tommy Rutherford,UCI,.573,.545,160.2,0.114,0.16899999999999998,0.14300000000000002,0.078,0.193,0.005,0.045,0.225,-6.1,1.3,107.0,95.0,12.0,180.5,17.5,0.573,0.545,160.2,-6.1,1.3,107,95,12,180.5,17.5
Dontay Caruthers,UB,.648,.597,169.7,0.037000000000000005,0.12,0.078,0.198,0.213,0.034,0.005,0.17300000000000001,0.2,1.7,120.0,93.5,26.5,254.0,17.5,0.648,0.597,169.7,0.2,1.7,120,93.5,26.5,254,17.5
Warren Williams,MAN,.560,.571,106.7,0.10300000000000001,0.16,0.129,0.08900000000000001,0.19899999999999998,0.015,0.055999999999999994,0.294,-9.8,1.4,96.1,99.1,-3.0,140.6,17.5,0.56,0.571,106.7,-9.8,1.4,96.1,99.1,-3,140.6,17.5
Tre'Shawn Thurman,UNR,.585,.544,155.3,0.07400000000000001,0.168,0.122,0.115,0.121,0.025,0.034,0.151,0.6,1.4,122.9,91.7,31.2,303.5,17.4,0.585,0.544,155.3,0.6,1.4,122.9,91.7,31.2,303.5,17.4
Lorenzo Phillips,LONG,.563,.505,163.7,0.011000000000000001,0.16,0.087,0.273,0.16399999999999998,0.018000000000000002,0.001,0.24600000000000002,0.3,1.3,109.9,102.6,7.2,317.5,17.4,0.563,0.505,163.7,0.3,1.3,109.9,102.6,7.2,317.5,17.4
Justinian Jessup,BSU,.572,.559,158.6,0.018000000000000002,0.149,0.083,0.153,0.098,0.018000000000000002,0.018000000000000002,0.20800000000000002,1.3,1.2,114.9,102.9,11.9,332.2,17.4,0.572,0.559,158.6,1.3,1.2,114.9,102.9,11.9,332.2,17.4
Dana Batt,CU,.671,.643,143.3,0.063,0.139,0.10300000000000001,0.038,0.16699999999999998,0.013999999999999999,0.055999999999999994,0.166,-4.1,1.6,119.5,101.9,17.5,203.4,17.4,0.671,0.643,143.3,-4.1,1.6,119.5,101.9,17.5,203.4,17.4
Jeremiah Tilmon,MU,.573,.545,122.7,0.11900000000000001,0.17600000000000002,0.147,0.064,0.201,0.013999999999999999,0.042,0.24,-7.8,1.4,104.0,98.9,5.1,199.9,17.4,0.573,0.545,122.7,-7.8,1.4,104,98.9,5.1,199.9,17.4
KZ Okpala,SU,.543,.507,150.2,0.040999999999999995,0.149,0.09699999999999999,0.13,0.156,0.017,0.013999999999999999,0.273,-4.5,1.3,103.8,99.8,4.0,262.6,17.4,0.543,0.507,150.2,-4.5,1.3,103.8,99.8,4,262.6,17.4
Kane Williams,GSU,.594,.542,163.6,0.038,0.07200000000000001,0.055,0.20199999999999999,0.18600000000000003,0.034,0.017,0.184,0.6,1.6,115.7,103.2,12.5,307.0,17.4,0.594,0.542,163.6,0.6,1.6,115.7,103.2,12.5,307,17.4
James Batemon,LMU,.547,.473,152.8,0.023,0.09,0.055999999999999994,0.223,0.168,0.027999999999999997,0.001,0.27399999999999997,-1.9,1.3,106.2,98.8,7.4,290.0,17.4,0.547,0.473,152.8,-1.9,1.3,106.2,98.8,7.4,290,17.4
Temidayo Yussef,LBSU,.508,.467,110.1,0.115,0.222,0.168,0.121,0.177,0.011000000000000001,0.011000000000000001,0.28800000000000003,-6.9,1.3,97.8,100.4,-2.6,174.9,17.4,0.508,0.467,110.1,-6.9,1.3,97.8,100.4,-2.6,174.9,17.4
Matej Kavas,SEA,.610,.581,170.8,0.028999999999999998,0.188,0.11,0.055,0.09,0.006,0.002,0.19699999999999998,-1.7,1.4,121.6,98.9,22.7,166.2,17.4,0.61,0.581,170.8,-1.7,1.4,121.6,98.9,22.7,166.2,17.4
Tyus Battle,SU,.531,.479,151.5,0.02,0.081,0.051,0.16,0.099,0.019,0.01,0.254,-0.3,1.3,110.6,102.5,8.1,275.6,17.4,0.531,0.479,151.5,-0.3,1.3,110.6,102.5,8.1,275.6,17.4
Lacey James,NIU,.548,.517,153.6,0.156,0.198,0.17800000000000002,0.040999999999999995,0.161,0.012,0.037000000000000005,0.196,-4.7,1.3,111.7,101.0,10.6,244.5,17.4,0.548,0.517,153.6,-4.7,1.3,111.7,101,10.6,244.5,17.4
Marques Bolden,DUKE,.622,.579,130.5,0.11,0.133,0.122,0.036000000000000004,0.14400000000000002,0.016,0.084,0.12,-2.0,1.6,127.9,92.0,36.0,237.6,17.4,0.622,0.579,130.5,-2,1.6,127.9,92,36,237.6,17.4
James Suber,CSUB,.588,.575,116.3,0.16399999999999998,0.22699999999999998,0.193,0.028999999999999998,0.18100000000000002,0.012,0.040999999999999995,0.13699999999999998,-4.2,1.7,118.6,102.5,16.1,278.4,17.4,0.588,0.575,116.3,-4.2,1.7,118.6,102.5,16.1,278.4,17.4
Ross Cummings,MER,.603,.561,162.8,0.013999999999999999,0.087,0.051,0.12,0.136,0.009000000000000001,0.003,0.253,-3.0,1.4,114.6,109.8,4.8,254.1,17.4,0.603,0.561,162.8,-3,1.4,114.6,109.8,4.8,254.1,17.4
Charles Brown,UIW,.645,.607,178.8,0.032,0.134,0.085,0.09699999999999999,0.177,0.013999999999999999,0,0.252,-5.9,1.5,110.6,114.3,-3.7,142.5,17.4,0.645,0.607,178.8,-5.9,1.5,110.6,114.3,-3.7,142.5,17.4
John Carroll,UHA,.536,.493,151.8,0.073,0.185,0.129,0.14,0.147,0.012,0.017,0.263,-3.0,1.3,106.1,104.5,1.6,276.8,17.4,0.536,0.493,151.8,-3,1.3,106.1,104.5,1.6,276.8,17.4
Ivy Smith,GSU,.555,.447,154.4,0.026000000000000002,0.085,0.057999999999999996,0.317,0.225,0.032,0.009000000000000001,0.24600000000000002,-0.6,1.5,105.4,95.5,9.9,304.1,17.4,0.555,0.447,154.4,-0.6,1.5,105.4,95.5,9.9,304.1,17.4
Eli Scott,LMU,.554,.528,165.4,0.083,0.177,0.13,0.218,0.172,0.013999999999999999,0.026000000000000002,0.195,0.9,1.4,110.6,100.5,10.1,204.2,17.3,0.554,0.528,165.4,0.9,1.4,110.6,100.5,10.1,204.2,17.3
Freddie Gillespie,BU,.639,.652,118.3,0.132,0.14400000000000002,0.138,0.036000000000000004,0.195,0.022000000000000002,0.07,0.14,-4.4,1.5,117.5,100.8,16.7,147.8,17.3,0.639,0.652,118.3,-4.4,1.5,117.5,100.8,16.7,147.8,17.3
Rocky Kreuser,NDSU,.584,.538,161.8,0.055999999999999994,0.16399999999999998,0.111,0.073,0.145,0.011000000000000001,0.055,0.22,-3.6,1.4,110.0,105.8,4.2,211.4,17.3,0.584,0.538,161.8,-3.6,1.4,110,105.8,4.2,211.4,17.3
Ryan Mikesell,DAY,.627,.593,165.6,0.055,0.15,0.107,0.139,0.153,0.015,0.023,0.171,0.4,1.4,120.6,98.7,21.9,314.2,17.3,0.627,0.593,165.6,0.4,1.4,120.6,98.7,21.9,314.2,17.3
Shawn Roundtree,CMU,.617,.563,167.4,0.009000000000000001,0.07400000000000001,0.042,0.162,0.146,0.013999999999999999,0.002,0.214,-0.6,1.5,120.5,107.7,12.8,315.0,17.3,0.617,0.563,167.4,-0.6,1.5,120.5,107.7,12.8,315,17.3
Efe Odigie,UTEP,.530,.486,116.9,0.111,0.295,0.205,0.054000000000000006,0.20199999999999999,0.012,0.021,0.273,-9.6,1.3,95.1,92.0,3.0,225.0,17.3,0.53,0.486,116.9,-9.6,1.3,95.1,92,3,225,17.3
Ahmed Ismail,IUPUI,.627,.602,194.2,0.121,0.20199999999999999,0.161,0.084,0.21600000000000003,0.003,0.036000000000000004,0.20600000000000002,-6.3,1.6,111.7,103.7,8.0,190.6,17.3,0.627,0.602,194.2,-6.3,1.6,111.7,103.7,8,190.6,17.3
Isaiah Joe,U of A,.593,.571,158.3,0.023,0.081,0.052000000000000005,0.115,0.096,0.027999999999999997,0.006,0.20800000000000002,-0.2,1.3,116.8,102.5,14.3,291.2,17.3,0.593,0.571,158.3,-0.2,1.3,116.8,102.5,14.3,291.2,17.3
C.J. Elleby,WSU,.531,.505,151.2,0.06,0.2,0.132,0.201,0.17800000000000002,0.019,0.02,0.271,-3.1,1.2,100.7,106.8,-6.1,328.8,17.3,0.531,0.505,151.2,-3.1,1.2,100.7,106.8,-6.1,328.8,17.3
Sincere Carry,DUQ,.538,.498,146.8,0.019,0.1,0.059000000000000004,0.337,0.20800000000000002,0.040999999999999995,0.006999999999999999,0.20600000000000002,2.6,1.3,107.3,98.6,8.6,306.4,17.3,0.538,0.498,146.8,2.6,1.3,107.3,98.6,8.6,306.4,17.3
Caleb Stewart,BU,.544,.519,152.2,0.027999999999999997,0.221,0.126,0.053,0.11,0.013999999999999999,0.06,0.20600000000000002,-2.7,1.2,104.5,102.5,2.0,329.4,17.3,0.544,0.519,152.2,-2.7,1.2,104.5,102.5,2,329.4,17.3
Joe Sherburne,UMBC,.583,.558,174.3,0.055,0.135,0.094,0.185,0.131,0.013999999999999999,0.005,0.203,0.5,1.2,115.1,98.2,16.9,360.1,17.3,0.583,0.558,174.3,0.5,1.2,115.1,98.2,16.9,360.1,17.3
Ethan Thompson,OSU,.573,.513,160.0,0.043,0.128,0.087,0.21899999999999997,0.16899999999999998,0.016,0.015,0.21600000000000003,0.5,1.4,113.7,105.0,8.7,317.6,17.3,0.573,0.513,160,0.5,1.4,113.7,105,8.7,317.6,17.3
Jaylen Hoard,WF,.519,.476,140.1,0.091,0.195,0.14,0.12300000000000001,0.168,0.012,0.025,0.247,-5.2,1.2,102.1,107.7,-5.6,280.4,17.2,0.519,0.476,140.1,-5.2,1.2,102.1,107.7,-5.6,280.4,17.2
Kareem South,TAMU-CC,.524,.481,160.7,0.063,0.121,0.092,0.136,0.098,0.023,0.002,0.23,-0.3,1.2,111.7,99.1,12.7,285.2,17.2,0.524,0.481,160.7,-0.3,1.2,111.7,99.1,12.7,285.2,17.2
Jackson Rowe,CSUF,.592,.572,151.8,0.061,0.22399999999999998,0.146,0.12300000000000001,0.18600000000000003,0.011000000000000001,0.035,0.19399999999999998,-3.0,1.4,107.6,97.0,10.6,348.6,17.2,0.592,0.572,151.8,-3,1.4,107.6,97,10.6,348.6,17.2
Kaiden Rice,CIT,.577,.569,148.2,0.044000000000000004,0.11,0.076,0.034,0.087,0.018000000000000002,0.002,0.23,-2.9,1.2,112.6,113.4,-0.8,173.6,17.2,0.577,0.569,148.2,-2.9,1.2,112.6,113.4,-0.8,173.6,17.2
Tyrell Johnson,ASU,.554,.523,149.9,0.063,0.162,0.11199999999999999,0.062,0.1,0.01,0.044000000000000004,0.212,-2.2,1.3,112.4,105.3,7.1,184.4,17.2,0.554,0.523,149.9,-2.2,1.3,112.4,105.3,7.1,184.4,17.2
Sebastian Townes,BU,.539,.504,146.4,0.069,0.132,0.099,0.10400000000000001,0.135,0.009000000000000001,0.009000000000000001,0.284,-4.8,1.3,105.0,113.7,-8.7,207.4,17.2,0.539,0.504,146.4,-4.8,1.3,105,113.7,-8.7,207.4,17.2
Bolden Brace,NU,.626,.594,168.3,0.032,0.212,0.124,0.162,0.13699999999999998,0.018000000000000002,0.009000000000000001,0.161,1.8,1.4,123.5,103.7,19.8,348.8,17.2,0.626,0.594,168.3,1.8,1.4,123.5,103.7,19.8,348.8,17.2
Adam Pickett,WIN,.647,.634,169.9,0.046,0.18100000000000002,0.11599999999999999,0.2,0.257,0.017,0.015,0.233,-5.5,1.5,107.2,102.6,4.7,251.4,17.2,0.647,0.634,169.9,-5.5,1.5,107.2,102.6,4.7,251.4,17.2
Isiaha Mike,SMU,.579,.543,158.4,0.068,0.136,0.102,0.105,0.159,0.018000000000000002,0.042,0.201,-2.7,1.3,113.4,105.2,8.3,282.6,17.2,0.579,0.543,158.4,-2.7,1.3,113.4,105.2,8.3,282.6,17.2
Donnie Tillman,U of U,.586,.535,158.6,0.059000000000000004,0.17,0.115,0.115,0.128,0.013000000000000001,0.013000000000000001,0.19399999999999998,-0.9,1.4,120.2,109.5,10.6,256.4,17.2,0.586,0.535,158.6,-0.9,1.4,120.2,109.5,10.6,256.4,17.2
Tyler Sharpe,NKU,.589,.548,158.7,0.018000000000000002,0.08900000000000001,0.054000000000000006,0.102,0.08900000000000001,0.026000000000000002,0.003,0.20800000000000002,0.1,1.4,120.9,99.7,21.2,298.8,17.2,0.589,0.548,158.7,0.1,1.4,120.9,99.7,21.2,298.8,17.2
Xavier Johnson,PITT,.531,.463,151.9,0.040999999999999995,0.095,0.068,0.34299999999999997,0.215,0.024,0.005,0.299,-3.2,1.3,101.1,101.1,-0.0,271.4,17.2,0.531,0.463,151.9,-3.2,1.3,101.1,101.1,-0,271.4,17.2
Anthony Lawrence,UM,.567,.535,155.9,0.031,0.203,0.11599999999999999,0.18899999999999997,0.184,0.021,0.024,0.209,-1.3,1.3,106.2,100.6,5.6,353.4,17.2,0.567,0.535,155.9,-1.3,1.3,106.2,100.6,5.6,353.4,17.2
Javin DeLaurier,DUKE,.710,.747,130.7,0.11599999999999999,0.163,0.14,0.040999999999999995,0.237,0.028999999999999998,0.078,0.10099999999999999,-3.2,1.8,124.1,88.1,35.9,226.5,17.2,0.71,0.747,130.7,-3.2,1.8,124.1,88.1,35.9,226.5,17.2
Jarel Spellman,SHU,.532,.529,131.3,0.098,0.217,0.159,0.024,0.131,0.009000000000000001,0.122,0.166,-3.5,1.2,106.9,99.3,7.6,310.6,17.2,0.532,0.529,131.3,-3.5,1.2,106.9,99.3,7.6,310.6,17.2
Kris Wilkes,UCLA,.532,.506,144.1,0.04,0.113,0.078,0.10800000000000001,0.105,0.01,0.013999999999999999,0.27,-2.3,1.2,107.9,107.8,0.1,285.9,17.2,0.532,0.506,144.1,-2.3,1.2,107.9,107.8,0.1,285.9,17.2
Davauhnte Turner,SPC,.532,.491,155.6,0.038,0.081,0.06,0.175,0.13699999999999998,0.018000000000000002,0.01,0.27699999999999997,-2.7,1.2,106.4,108.7,-2.3,255.8,17.2,0.532,0.491,155.6,-2.7,1.2,106.4,108.7,-2.3,255.8,17.2
Mitchell Hahn,UNO,.567,.546,161.8,0.035,0.21100000000000002,0.12,0.09,0.10300000000000001,0.009000000000000001,0.006,0.214,-0.8,1.2,113.3,109.4,3.9,302.8,17.2,0.567,0.546,161.8,-0.8,1.2,113.3,109.4,3.9,302.8,17.2
